Country,Region/State,Zip/Postal Code,Order Subtotal (and above),Shipping Price
US,TX,76020,1,16
US,TX,76021,1,16
US,TX,76022,1,16
US,TX,76023,1,16
US,TX,76028,1,16
US,TX,76031,1,16
US,TX,76033,1,16
US,TX,76034,1,16
US,TX,76035,1,16
US,TX,76036,1,16
US,TX,76039,1,16
US,TX,76040,1,16
US,TX,76041,1,16
US,TX,76043,1,16
US,TX,76044,1,16
US,TX,76048,1,16
US,TX,76049,1,16
US,TX,76050,1,16
US,TX,76051,1,16
US,TX,76052,1,16
US,TX,76053,1,16
US,TX,76054,1,16
US,TX,76055,1,16
US,TX,76058,1,16
US,TX,76059,1,16
US,TX,76060,1,16
US,TX,76061,1,16
US,TX,76063,1,16
US,TX,76064,1,16
US,TX,76065,1,16
US,TX,76066,1,16
US,TX,76067,1,16
US,TX,76068,1,16
US,TX,76070,1,16
US,TX,76071,1,16
US,TX,76073,1,16
US,TX,76077,1,16
US,TX,76078,1,16
US,TX,76082,1,16
US,TX,76084,1,16
US,TX,76085,1,16
US,TX,76086,1,16
US,TX,76087,1,16
US,TX,76088,1,16
US,TX,76092,1,16
US,TX,76093,1,16
US,TX,76094,1,16
US,TX,76095,1,16
US,TX,76096,1,16
US,TX,76097,1,16
US,TX,76098,1,16
US,TX,76099,1,16
US,TX,76101,1,16
US,TX,76102,1,16
US,TX,76103,1,16
US,TX,76104,1,16
US,TX,76105,1,16
US,TX,76106,1,16
US,TX,76107,1,16
US,TX,76108,1,16
US,TX,76109,1,16
US,TX,76110,1,16
US,TX,76111,1,16
US,TX,76112,1,16
US,TX,76113,1,16
US,TX,76114,1,16
US,TX,76115,1,16
US,TX,76116,1,16
US,TX,76117,1,16
US,TX,76118,1,16
US,TX,76119,1,16
US,TX,76120,1,16
US,TX,76121,1,16
US,TX,76122,1,16
US,TX,76123,1,16
US,TX,76124,1,16
US,TX,76126,1,16
US,TX,76127,1,16
US,TX,76129,1,16
US,TX,76130,1,16
US,TX,76131,1,16
US,TX,76132,1,16
US,TX,76133,1,16
US,TX,76134,1,16
US,TX,76135,1,16
US,TX,76136,1,16
US,TX,76137,1,16
US,TX,76140,1,16
US,TX,76147,1,16
US,TX,76148,1,16
US,TX,76150,1,16
US,TX,76155,1,16
US,TX,76161,1,16
US,TX,76162,1,16
US,TX,76163,1,16
US,TX,76164,1,16
US,TX,76166,1,16
US,TX,76177,1,16
US,TX,76179,1,16
US,TX,76180,1,16
US,TX,76181,1,16
US,TX,76182,1,16
US,TX,76185,1,16
US,TX,76190,1,16
US,TX,76191,1,16
US,TX,76192,1,16
US,TX,76193,1,16
US,TX,76195,1,16
US,TX,76196,1,16
US,TX,76197,1,16
US,TX,76198,1,16
US,TX,76199,1,16
US,TX,76201,1,16
US,TX,76202,1,16
US,TX,76203,1,16
US,TX,76204,1,16
US,TX,76205,1,16
US,TX,76206,1,16
US,TX,76207,1,16
US,TX,76208,1,16
US,TX,76209,1,16
US,TX,76210,1,16
US,TX,76225,1,16
US,TX,76226,1,16
US,TX,76227,1,16
US,TX,76228,1,16
US,TX,76230,1,16
US,TX,76233,1,16
US,TX,76234,1,16
US,TX,76238,1,16
US,TX,76239,1,16
US,TX,76240,1,16
US,TX,76241,1,16
US,TX,76244,1,16
US,TX,76245,1,16
US,TX,76246,1,16
US,TX,76247,1,16
US,TX,76248,1,16
US,TX,76249,1,16
US,TX,76250,1,16
US,TX,76251,1,16
US,TX,76252,1,16
US,TX,76253,1,16
US,TX,76255,1,16
US,TX,76258,1,16
US,TX,76259,1,16
US,TX,76261,1,16
US,TX,76262,1,16
US,TX,76263,1,16
US,TX,76264,1,16
US,TX,76265,1,16
US,TX,76266,1,16
US,TX,76267,1,16
US,TX,76268,1,16
US,TX,76270,1,16
US,TX,76271,1,16
US,TX,76272,1,16
US,TX,76273,1,16
US,TX,76301,1,16
US,TX,76302,1,16
US,TX,76305,1,16
US,TX,76306,1,16
US,TX,76307,1,16
US,TX,76308,1,16
US,TX,76309,1,16
US,TX,76310,1,16
US,TX,76311,1,16
US,TX,76351,1,16
US,TX,76352,1,16
US,TX,76354,1,16
US,TX,76357,1,16
US,TX,76360,1,16
US,TX,76363,1,16
US,TX,76364,1,16
US,TX,76365,1,16
US,TX,76366,1,16
US,TX,76367,1,16
US,TX,76369,1,16
US,TX,76370,1,16
US,TX,76371,1,16
US,TX,76372,1,16
US,TX,76373,1,16
US,TX,76374,1,16
US,TX,76377,1,16
US,TX,76379,1,16
US,TX,76380,1,16
US,TX,76384,1,16
US,TX,76385,1,16
US,TX,76388,1,16
US,TX,76389,1,16
US,TX,76401,1,16
US,TX,76402,1,16
US,TX,76424,1,16
US,TX,76426,1,16
US,TX,76427,1,16
US,TX,76429,1,16
US,TX,76430,1,16
US,TX,76431,1,16
US,TX,76432,1,16
US,TX,76433,1,16
US,TX,76435,1,16
US,TX,76436,1,16
US,TX,76437,1,16
US,TX,76439,1,16
US,TX,76442,1,16
US,TX,76443,1,16
US,TX,76444,1,16
US,TX,76445,1,16
US,TX,76446,1,16
US,TX,76448,1,16
US,TX,76449,1,16
US,TX,76450,1,16
US,TX,76452,1,16
US,TX,76453,1,16
US,TX,76454,1,16
US,TX,76455,1,16
US,TX,76457,1,16
US,TX,76458,1,16
US,TX,76459,1,16
US,TX,76460,1,16
US,TX,76461,1,16
US,TX,76462,1,16
US,TX,76463,1,16
US,TX,76464,1,16
US,TX,76465,1,16
US,TX,76466,1,16
US,TX,76467,1,16
US,TX,76468,1,16
US,TX,76469,1,16
US,TX,76470,1,16
US,TX,76471,1,16
US,TX,76472,1,16
US,TX,76474,1,16
US,TX,76475,1,16
US,TX,76476,1,16
US,TX,76481,1,16
US,TX,76483,1,16
US,TX,76484,1,16
US,TX,76485,1,16
US,TX,76486,1,16
US,TX,76487,1,16
US,TX,76490,1,16
US,TX,76491,1,16
US,TX,76501,1,16
US,TX,76502,1,16
US,TX,76503,1,16
US,TX,76504,1,16
US,TX,76505,1,16
US,TX,76508,1,16
US,TX,76511,1,16
US,TX,76513,1,16
US,TX,76518,1,16
US,TX,76519,1,16
US,TX,76520,1,16
US,TX,76522,1,16
US,TX,76523,1,16
US,TX,76524,1,16
US,TX,76525,1,16
US,TX,76526,1,16
US,TX,76527,1,16
US,TX,76528,1,16
US,TX,76530,1,16
US,TX,76531,1,16
US,TX,76533,1,16
US,TX,76534,1,16
US,TX,76537,1,16
US,TX,76538,1,16
US,TX,76539,1,16
US,TX,76540,1,16
US,TX,76541,1,16
US,TX,76542,1,16
US,TX,76543,1,16
US,TX,76544,1,16
US,TX,76547,1,16
US,TX,76548,1,16
US,TX,76549,1,16
US,TX,76550,1,16
US,TX,76554,1,16
US,TX,76556,1,16
US,TX,76557,1,16
US,TX,76558,1,16
US,TX,76559,1,16
US,TX,76561,1,16
US,TX,76564,1,16
US,TX,76565,1,16
US,TX,76566,1,16
US,TX,76567,1,16
US,TX,76569,1,16
US,TX,76570,1,16
US,TX,76571,1,16
US,TX,76573,1,16
US,TX,76574,1,16
US,TX,76577,1,16
US,TX,76578,1,16
US,TX,76579,1,16
US,TX,76596,1,16
US,TX,76597,1,16
US,TX,76598,1,16
US,TX,76599,1,16
US,TX,76621,1,16
US,TX,76622,1,16
US,TX,76623,1,16
US,TX,76624,1,16
US,TX,76626,1,16
US,TX,76627,1,16
US,TX,76628,1,16
US,TX,76629,1,16
US,TX,76630,1,16
US,TX,76631,1,16
US,TX,76632,1,16
US,TX,76633,1,16
US,TX,76634,1,16
US,TX,76635,1,16
US,TX,76636,1,16
US,TX,76637,1,16
US,TX,76638,1,16
US,TX,76639,1,16
US,TX,76640,1,16
US,TX,76641,1,16
US,TX,76642,1,16
US,TX,76643,1,16
US,TX,76644,1,16
US,TX,76645,1,16
US,TX,76648,1,16
US,TX,76649,1,16
US,TX,76650,1,16
US,TX,76651,1,16
US,TX,76652,1,16
US,TX,76653,1,16
US,TX,76654,1,16
US,TX,76655,1,16
US,TX,76656,1,16
US,TX,76657,1,16
US,TX,76660,1,16
US,TX,76661,1,16
US,TX,76664,1,16
US,TX,76665,1,16
US,TX,76666,1,16
US,TX,76667,1,16
US,TX,76670,1,16
US,TX,76671,1,16
US,TX,76673,1,16
US,TX,76676,1,16
US,TX,76678,1,16
US,TX,76679,1,16
US,TX,76680,1,16
US,TX,76681,1,16
US,TX,76682,1,16
US,TX,76684,1,16
US,TX,76685,1,16
US,TX,76686,1,16
US,TX,76687,1,16
US,TX,76689,1,16
US,TX,76690,1,16
US,TX,76691,1,16
US,TX,76692,1,16
US,TX,76693,1,16
US,TX,76701,1,16
US,TX,76702,1,16
US,TX,76703,1,16
US,TX,76704,1,16
US,TX,76705,1,16
US,TX,76706,1,16
US,TX,76707,1,16
US,TX,76708,1,16
US,TX,76710,1,16
US,TX,76711,1,16
US,TX,76712,1,16
US,TX,76714,1,16
US,TX,76715,1,16
US,TX,76716,1,16
US,TX,76797,1,16
US,TX,76798,1,16
US,TX,76799,1,16
US,TX,76801,1,16
US,TX,76802,1,16
US,TX,76803,1,16
US,TX,76804,1,16
US,TX,76820,1,16
US,TX,76821,1,16
US,TX,76823,1,16
US,TX,76824,1,16
US,TX,76825,1,16
US,TX,76827,1,16
US,TX,76828,1,16
US,TX,76831,1,16
US,TX,76832,1,16
US,TX,76834,1,16
US,TX,76836,1,16
US,TX,76837,1,16
US,TX,76841,1,16
US,TX,76842,1,16
US,TX,76844,1,16
US,TX,76845,1,16
US,TX,76848,1,16
US,TX,76849,1,16
US,TX,76852,1,16
US,TX,76853,1,16
US,TX,76854,1,16
US,TX,76855,1,16
US,TX,76856,1,16
US,TX,76857,1,16
US,TX,76858,1,16
US,TX,76859,1,16
US,TX,76861,1,16
US,TX,76862,1,16
US,TX,76864,1,16
US,TX,76865,1,16
US,TX,76866,1,16
US,TX,76869,1,16
US,TX,76870,1,16
US,TX,76871,1,16
US,TX,76872,1,16
US,TX,76873,1,16
US,TX,76874,1,16
US,TX,76875,1,16
US,TX,76877,1,16
US,TX,76878,1,16
US,TX,76880,1,16
US,TX,76882,1,16
US,TX,76883,1,16
US,TX,76884,1,16
US,TX,76885,1,16
US,TX,76886,1,16
US,TX,76887,1,16
US,TX,76888,1,16
US,TX,76890,1,16
US,TX,76901,1,18
US,TX,76902,1,18
US,TX,76903,1,18
US,TX,76904,1,18
US,TX,76905,1,18
US,TX,76906,1,18
US,TX,76908,1,18
US,TX,76909,1,18
US,TX,76930,1,18
US,TX,76932,1,18
US,TX,76933,1,18
US,TX,76934,1,18
US,TX,76935,1,18
US,TX,76936,1,18
US,TX,76937,1,18
US,TX,76939,1,18
US,TX,76940,1,18
US,TX,76941,1,18
US,TX,76943,1,18
US,TX,76945,1,18
US,TX,76949,1,18
US,TX,76950,1,18
US,TX,76951,1,18
US,TX,76953,1,18
US,TX,76955,1,18
US,TX,76957,1,18
US,TX,76958,1,18
US,TX,77001,1,16
US,TX,77002,1,16
US,TX,77003,1,16
US,TX,77004,1,16
US,TX,77005,1,16
US,TX,77006,1,16
US,TX,77007,1,16
US,TX,77008,1,16
US,TX,77009,1,16
US,TX,77010,1,16
US,TX,77011,1,16
US,TX,77012,1,16
US,TX,77013,1,16
US,TX,77014,1,16
US,TX,77015,1,16
US,TX,77016,1,16
US,TX,77017,1,16
US,TX,77018,1,16
US,TX,77019,1,16
US,TX,77020,1,16
US,TX,77021,1,16
US,TX,77022,1,16
US,TX,77023,1,16
US,TX,77024,1,16
US,TX,77025,1,16
US,TX,77026,1,16
US,TX,77027,1,16
US,TX,77028,1,16
US,TX,77029,1,16
US,TX,77030,1,16
US,TX,77031,1,16
US,TX,77032,1,16
US,TX,77033,1,16
US,TX,77034,1,16
US,TX,77035,1,16
US,TX,77036,1,16
US,TX,77037,1,16
US,TX,77038,1,16
US,TX,77039,1,16
US,TX,77040,1,16
US,TX,77041,1,16
US,TX,77042,1,16
US,TX,77043,1,16
US,TX,77044,1,16
US,TX,77045,1,16
US,TX,77046,1,16
US,TX,77047,1,16
US,TX,77048,1,16
US,TX,77049,1,16
US,TX,77050,1,16
US,TX,77051,1,16
US,TX,77052,1,16
US,TX,77053,1,16
US,TX,77054,1,16
US,TX,77055,1,16
US,TX,77056,1,16
US,TX,77057,1,16
US,TX,77058,1,16
US,TX,77059,1,16
US,TX,77060,1,16
US,TX,77061,1,16
US,TX,77062,1,16
US,TX,77063,1,16
US,TX,77064,1,16
US,TX,77065,1,16
US,TX,77066,1,16
US,TX,77067,1,16
US,TX,77068,1,16
US,TX,77069,1,16
US,TX,77070,1,16
US,TX,77071,1,16
US,TX,77072,1,16
US,TX,77073,1,16
US,TX,77074,1,16
US,TX,77075,1,16
US,TX,77076,1,16
US,TX,77077,1,16
US,TX,77078,1,16
US,TX,77079,1,16
US,TX,77080,1,16
US,TX,77081,1,16
US,TX,77082,1,16
US,TX,77083,1,16
US,TX,77084,1,16
US,TX,77085,1,16
US,TX,77086,1,16
US,TX,77087,1,16
US,TX,77088,1,16
US,TX,77089,1,16
US,TX,77090,1,16
US,TX,77091,1,16
US,TX,77092,1,16
US,TX,77093,1,16
US,TX,77094,1,16
US,TX,77095,1,16
US,TX,77096,1,16
US,TX,77098,1,16
US,TX,77099,1,16
US,TX,77201,1,16
US,TX,77202,1,16
US,TX,77203,1,16
US,TX,77204,1,16
US,TX,77205,1,16
US,TX,77206,1,16
US,TX,77207,1,16
US,TX,77208,1,16
US,TX,77209,1,16
US,TX,77210,1,16
US,TX,77212,1,16
US,TX,77213,1,16
US,TX,77215,1,16
US,TX,77216,1,16
US,TX,77217,1,16
US,TX,77218,1,16
US,TX,77219,1,16
US,TX,77220,1,16
US,TX,77221,1,16
US,TX,77222,1,16
US,TX,77223,1,16
US,TX,77224,1,16
US,TX,77225,1,16
US,TX,77226,1,16
US,TX,77227,1,16
US,TX,77228,1,16
US,TX,77229,1,16
US,TX,77230,1,16
US,TX,77231,1,16
US,TX,77233,1,16
US,TX,77234,1,16
US,TX,77235,1,16
US,TX,77236,1,16
US,TX,77237,1,16
US,TX,77238,1,16
US,TX,77240,1,16
US,TX,77241,1,16
US,TX,77242,1,16
US,TX,77243,1,16
US,TX,77244,1,16
US,TX,77245,1,16
US,TX,77248,1,16
US,TX,77249,1,16
US,TX,77251,1,16
US,TX,77252,1,16
US,TX,77253,1,16
US,TX,77254,1,16
US,TX,77255,1,16
US,TX,77256,1,16
US,TX,77257,1,16
US,TX,77258,1,16
US,TX,77259,1,16
US,TX,77261,1,16
US,TX,77262,1,16
US,TX,77263,1,16
US,TX,77265,1,16
US,TX,77266,1,16
US,TX,77267,1,16
US,TX,77268,1,16
US,TX,77269,1,16
US,TX,77270,1,16
US,TX,77271,1,16
US,TX,77272,1,16
US,TX,77273,1,16
US,TX,77274,1,16
US,TX,77275,1,16
US,TX,77277,1,16
US,TX,77279,1,16
US,TX,77280,1,16
US,TX,77282,1,16
US,TX,77284,1,16
US,TX,77287,1,16
US,TX,77288,1,16
US,TX,77289,1,16
US,TX,77290,1,16
US,TX,77291,1,16
US,TX,77292,1,16
US,TX,77293,1,16
US,TX,77297,1,16
US,TX,77299,1,16
US,TX,77301,1,16
US,TX,77302,1,16
US,TX,77303,1,16
US,TX,77304,1,16
US,TX,77305,1,16
US,TX,77306,1,16
US,TX,77315,1,16
US,TX,77316,1,16
US,TX,77318,1,16
US,TX,77320,1,16
US,TX,77325,1,16
US,TX,77326,1,16
US,TX,77327,1,16
US,TX,77328,1,16
US,TX,77331,1,16
US,TX,77332,1,16
US,TX,77333,1,16
US,TX,77334,1,16
US,TX,77335,1,16
US,TX,77336,1,16
US,TX,77337,1,16
US,TX,77338,1,16
US,TX,77339,1,16
US,TX,77340,1,16
US,TX,77341,1,16
US,TX,77342,1,16
US,TX,77343,1,16
US,TX,77344,1,16
US,TX,77345,1,16
US,TX,77346,1,16
US,TX,77347,1,16
US,TX,77348,1,16
US,TX,77349,1,16
US,TX,77350,1,16
US,TX,77351,1,16
US,TX,77353,1,16
US,TX,77354,1,16
US,TX,77355,1,16
US,TX,77356,1,16
US,TX,77357,1,16
US,TX,77358,1,16
US,TX,77359,1,16
US,TX,77360,1,16
US,TX,77362,1,16
US,TX,77363,1,16
US,TX,77364,1,16
US,TX,77365,1,16
US,TX,77367,1,16
US,TX,77368,1,16
US,TX,77369,1,16
US,TX,77371,1,16
US,TX,77372,1,16
US,TX,77373,1,16
US,TX,77374,1,16
US,TX,77375,1,16
US,TX,77376,1,16
US,TX,77377,1,16
US,TX,77378,1,16
US,TX,77379,1,16
US,TX,77380,1,16
US,TX,77381,1,16
US,TX,77382,1,16
US,TX,77383,1,16
US,TX,77384,1,16
US,TX,77385,1,16
US,TX,77386,1,16
US,TX,77387,1,16
US,TX,77388,1,16
US,TX,77389,1,16
US,TX,77391,1,16
US,TX,77393,1,16
US,TX,77396,1,16
US,TX,77399,1,16
US,TX,77401,1,16
US,TX,77402,1,16
US,TX,77404,1,16
US,TX,77406,1,16
US,TX,77407,1,16
US,TX,77410,1,16
US,TX,77411,1,16
US,TX,77412,1,16
US,TX,77413,1,16
US,TX,77414,1,16
US,TX,77415,1,16
US,TX,77417,1,16
US,TX,77418,1,16
US,TX,77419,1,16
US,TX,77420,1,16
US,TX,77422,1,16
US,TX,77423,1,16
US,TX,77426,1,16
US,TX,77428,1,16
US,TX,77429,1,16
US,TX,77430,1,16
US,TX,77431,1,16
US,TX,77432,1,16
US,TX,77433,1,16
US,TX,77434,1,16
US,TX,77435,1,16
US,TX,77436,1,16
US,TX,77437,1,16
US,TX,77440,1,16
US,TX,77441,1,16
US,TX,77442,1,16
US,TX,77443,1,16
US,TX,77444,1,16
US,TX,77445,1,16
US,TX,77446,1,16
US,TX,77447,1,16
US,TX,77448,1,16
US,TX,77449,1,16
US,TX,77450,1,16
US,TX,77451,1,16
US,TX,77452,1,16
US,TX,77453,1,16
US,TX,77454,1,16
US,TX,77455,1,16
US,TX,77456,1,16
US,TX,77457,1,16
US,TX,77458,1,16
US,TX,77459,1,16
US,TX,77460,1,16
US,TX,77461,1,16
US,TX,77463,1,16
US,TX,77464,1,16
US,TX,77465,1,16
US,TX,77466,1,16
US,TX,77467,1,16
US,TX,77468,1,16
US,TX,77469,1,16
US,TX,77470,1,16
US,TX,77471,1,16
US,TX,77473,1,16
US,TX,77474,1,16
US,TX,77475,1,16
US,TX,77476,1,16
US,TX,77477,1,16
US,TX,77478,1,16
US,TX,77479,1,16
US,TX,77480,1,16
US,TX,77481,1,16
US,TX,77482,1,16
US,TX,77483,1,16
US,TX,77484,1,16
US,TX,77485,1,16
US,TX,77486,1,16
US,TX,77487,1,16
US,TX,77488,1,16
US,TX,77489,1,16
US,TX,77491,1,16
US,TX,77492,1,16
US,TX,77493,1,16
US,TX,77494,1,16
US,TX,77496,1,16
US,TX,77497,1,16
US,TX,77498,1,16
US,TX,77501,1,16
US,TX,77502,1,16
US,TX,77503,1,16
US,TX,77504,1,16
US,TX,77505,1,16
US,TX,77506,1,16
US,TX,77507,1,16
US,TX,77508,1,16
US,TX,77510,1,16
US,TX,77511,1,16
US,TX,77512,1,16
US,TX,77514,1,16
US,TX,77515,1,16
US,TX,77516,1,16
US,TX,77517,1,16
US,TX,77518,1,16
US,TX,77519,1,16
US,TX,77520,1,16
US,TX,77521,1,16
US,TX,77522,1,16
US,TX,77523,1,16
US,TX,77530,1,16
US,TX,77531,1,16
US,TX,77532,1,16
US,TX,77533,1,16
US,TX,77534,1,16
US,TX,77535,1,16
US,TX,77536,1,16
US,TX,77538,1,16
US,TX,77539,1,16
US,TX,77541,1,16
US,TX,77542,1,16
US,TX,77545,1,16
US,TX,77546,1,16
US,TX,77547,1,16
US,TX,77549,1,16
US,TX,77550,1,16
US,TX,77551,1,16
US,TX,77552,1,16
US,TX,77553,1,16
US,TX,77554,1,16
US,TX,77555,1,16
US,TX,77560,1,16
US,TX,77561,1,16
US,TX,77562,1,16
US,TX,77563,1,16
US,TX,77564,1,16
US,TX,77565,1,16
US,TX,77566,1,16
US,TX,77568,1,16
US,TX,77571,1,16
US,TX,77572,1,16
US,TX,77573,1,16
US,TX,77574,1,16
US,TX,77575,1,16
US,TX,77577,1,16
US,TX,77578,1,16
US,TX,77580,1,16
US,TX,77581,1,16
US,TX,77582,1,16
US,TX,77583,1,16
US,TX,77584,1,16
US,TX,77585,1,16
US,TX,77586,1,16
US,TX,77587,1,16
US,TX,77588,1,16
US,TX,77590,1,16
US,TX,77591,1,16
US,TX,77592,1,16
US,TX,77597,1,16
US,TX,77598,1,16
US,TX,77611,1,16
US,TX,77612,1,16
US,TX,77613,1,16
US,TX,77614,1,16
US,TX,77615,1,16
US,TX,77616,1,16
US,TX,77617,1,16
US,TX,77619,1,16
US,TX,77622,1,16
US,TX,77623,1,16
US,TX,77624,1,16
US,TX,77625,1,16
US,TX,77626,1,16
US,TX,77627,1,16
US,TX,77629,1,16
US,TX,77630,1,16
US,TX,77631,1,16
US,TX,77632,1,16
US,TX,77639,1,16
US,TX,77640,1,16
US,TX,77641,1,16
US,TX,77642,1,16
US,TX,77643,1,16
US,TX,77650,1,16
US,TX,77651,1,16
US,TX,77655,1,16
US,TX,77656,1,16
US,TX,77657,1,16
US,TX,77659,1,16
US,TX,77660,1,16
US,TX,77661,1,16
US,TX,77662,1,16
US,TX,77663,1,16
US,TX,77664,1,16
US,TX,77665,1,16
US,TX,77670,1,16
US,TX,77701,1,16
US,TX,77702,1,16
US,TX,77703,1,16
US,TX,77704,1,16
US,TX,77705,1,16
US,TX,77706,1,16
US,TX,77707,1,16
US,TX,77708,1,16
US,TX,77709,1,16
US,TX,77710,1,16
US,TX,77713,1,16
US,TX,77720,1,16
US,TX,77725,1,16
US,TX,77726,1,16
US,TX,77801,1,16
US,TX,77802,1,16
US,TX,77803,1,16
US,TX,77805,1,16
US,TX,77806,1,16
US,TX,77807,1,16
US,TX,77808,1,16
US,TX,77830,1,16
US,TX,77831,1,16
US,TX,77833,1,16
US,TX,77834,1,16
US,TX,77835,1,16
US,TX,77836,1,16
US,TX,77837,1,16
US,TX,77838,1,16
US,TX,77840,1,16
US,TX,77841,1,16
US,TX,77842,1,16
US,TX,77843,1,16
US,TX,77844,1,16
US,TX,77845,1,16
US,TX,77850,1,16
US,TX,77852,1,16
US,TX,77853,1,16
US,TX,77855,1,16
US,TX,77856,1,16
US,TX,77857,1,16
US,TX,77859,1,16
US,TX,77861,1,16
US,TX,77862,1,16
US,TX,77863,1,16
US,TX,77864,1,16
US,TX,77865,1,16
US,TX,77866,1,16
US,TX,77867,1,16
US,TX,77868,1,16
US,TX,77870,1,16
US,TX,77871,1,16
US,TX,77872,1,16
US,TX,77873,1,16
US,TX,77875,1,16
US,TX,77876,1,16
US,TX,77878,1,16
US,TX,77879,1,16
US,TX,77880,1,16
US,TX,77881,1,16
US,TX,77882,1,16
US,TX,77901,1,18
US,TX,77902,1,18
US,TX,77903,1,18
US,TX,77904,1,18
US,TX,77905,1,18
US,TX,77950,1,18
US,TX,77951,1,18
US,TX,77954,1,18
US,TX,77957,1,18
US,TX,77960,1,18
US,TX,77961,1,18
US,TX,77962,1,18
US,TX,77963,1,18
US,TX,77964,1,18
US,TX,77967,1,18
US,TX,77968,1,18
US,TX,77969,1,18
US,TX,77970,1,18
US,TX,77971,1,18
US,TX,77973,1,18
US,TX,77974,1,18
US,TX,77975,1,18
US,TX,77976,1,18
US,TX,77977,1,18
US,TX,77978,1,18
US,TX,77979,1,18
US,TX,77982,1,18
US,TX,77983,1,18
US,TX,77984,1,18
US,TX,77986,1,18
US,TX,77987,1,18
US,TX,77988,1,18
US,TX,77989,1,18
US,TX,77990,1,18
US,TX,77991,1,18
US,TX,77993,1,18
US,TX,77994,1,18
US,TX,77995,1,18
US,TX,78001,1,18
US,TX,78002,1,18
US,TX,78003,1,18
US,TX,78004,1,18
US,TX,78005,1,18
US,TX,78006,1,18
US,TX,78007,1,18
US,TX,78008,1,18
US,TX,78009,1,18
US,TX,78010,1,18
US,TX,78011,1,18
US,TX,78012,1,18
US,TX,78013,1,18
US,TX,78014,1,18
US,TX,78015,1,18
US,TX,78016,1,18
US,TX,78017,1,18
US,TX,78019,1,18
US,TX,78021,1,18
US,TX,78022,1,18
US,TX,78023,1,18
US,TX,78024,1,18
US,TX,78025,1,18
US,TX,78026,1,18
US,TX,78027,1,18
US,TX,78028,1,18
US,TX,78029,1,18
US,TX,78039,1,18
US,TX,78040,1,18
US,TX,78041,1,18
US,TX,78042,1,18
US,TX,78043,1,18
US,TX,78044,1,18
US,TX,78045,1,18
US,TX,78046,1,18
US,TX,78049,1,18
US,TX,78050,1,18
US,TX,78052,1,18
US,TX,78054,1,18
US,TX,78055,1,18
US,TX,78056,1,18
US,TX,78057,1,18
US,TX,78058,1,18
US,TX,78059,1,18
US,TX,78060,1,18
US,TX,78061,1,18
US,TX,78062,1,18
US,TX,78063,1,18
US,TX,78064,1,18
US,TX,78065,1,18
US,TX,78066,1,18
US,TX,78067,1,18
US,TX,78069,1,18
US,TX,78070,1,18
US,TX,78071,1,18
US,TX,78072,1,18
US,TX,78073,1,18
US,TX,78074,1,18
US,TX,78075,1,18
US,TX,78076,1,18
US,TX,78101,1,18
US,TX,78102,1,18
US,TX,78104,1,18
US,TX,78107,1,18
US,TX,78108,1,18
US,TX,78109,1,18
US,TX,78111,1,18
US,TX,78112,1,18
US,TX,78113,1,18
US,TX,78114,1,18
US,TX,78115,1,18
US,TX,78116,1,18
US,TX,78117,1,18
US,TX,78118,1,18
US,TX,78119,1,18
US,TX,78121,1,18
US,TX,78122,1,18
US,TX,78123,1,18
US,TX,78124,1,18
US,TX,78125,1,18
US,TX,78130,1,18
US,TX,78131,1,18
US,TX,78132,1,18
US,TX,78133,1,18
US,TX,78135,1,18
US,TX,78140,1,18
US,TX,78141,1,18
US,TX,78142,1,18
US,TX,78143,1,18
US,TX,78144,1,18
US,TX,78145,1,18
US,TX,78146,1,18
US,TX,78147,1,18
US,TX,78148,1,18
US,TX,78150,1,18
US,TX,78151,1,18
US,TX,78152,1,18
US,TX,78154,1,18
US,TX,78155,1,18
US,TX,78156,1,18
US,TX,78159,1,18
US,TX,78160,1,18
US,TX,78161,1,18
US,TX,78162,1,18
US,TX,78163,1,18
US,TX,78164,1,18
US,TX,78201,1,18
US,TX,78202,1,18
US,TX,78203,1,18
US,TX,78204,1,18
US,TX,78205,1,18
US,TX,78206,1,18
US,TX,78207,1,18
US,TX,78208,1,18
US,TX,78209,1,18
US,TX,78210,1,18
US,TX,78211,1,18
US,TX,78212,1,18
US,TX,78213,1,18
US,TX,78214,1,18
US,TX,78215,1,18
US,TX,78216,1,18
US,TX,78217,1,18
US,TX,78218,1,18
US,TX,78219,1,18
US,TX,78220,1,18
US,TX,78221,1,18
US,TX,78222,1,18
US,TX,78223,1,18
US,TX,78224,1,18
US,TX,78225,1,18
US,TX,78226,1,18
US,TX,78227,1,18
US,TX,78228,1,18
US,TX,78229,1,18
US,TX,78230,1,18
US,TX,78231,1,18
US,TX,78232,1,18
US,TX,78233,1,18
US,TX,78234,1,18
US,TX,78235,1,18
US,TX,78236,1,18
US,TX,78237,1,18
US,TX,78238,1,18
US,TX,78239,1,18
US,TX,78240,1,18
US,TX,78241,1,18
US,TX,78242,1,18
US,TX,78243,1,18
US,TX,78244,1,18
US,TX,78245,1,18
US,TX,78246,1,18
US,TX,78247,1,18
US,TX,78248,1,18
US,TX,78249,1,18
US,TX,78250,1,18
US,TX,78251,1,18
US,TX,78252,1,18
US,TX,78253,1,18
US,TX,78254,1,18
US,TX,78255,1,18
US,TX,78256,1,18
US,TX,78257,1,18
US,TX,78258,1,18
US,TX,78259,1,18
US,TX,78260,1,18
US,TX,78261,1,18
US,TX,78263,1,18
US,TX,78264,1,18
